filename,affinity,rmsd,smiles
Z4910860313,-8.14763,0.87969,COc1ncc(-c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)cn1
Z2413640188,-8.03876,0.87979,Cc1nccc(-c2nc(-c3ccc(OC4CCNCC4)c(F)c3)no2)n1
Z6281320037,-8.87618,0.88034,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)N[C@@H]5C[C@H]6OC(=O)C[C@@H]56)nn4)ccc3C2=O)C(=O)N1
Z6285144036,-6.91078,0.88075,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)N[C@@H]5C[C@H]6C[C@@H]5CC65CC5)nn4)ccc3C2=O)C(=O)N1
Z6281301872,-7.84299,0.88086,C=C[C@@H]1OCC[C@@H]1NC(=O)c1cn(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1
Z1430677416,-7.02221,0.88209,NC(=O)c1csc(C(=O)Nc2ccc3nc(S)oc3c2)c1
Z33427789,-7.52099,0.88224,CCOc1ccc(NS(=O)(=O)c2ccc(C(=O)N(C)CC(=O)Nc3ccc(C)cc3)cc2)cc1
Z1901477258,-9.02479,0.88261,CN(C(N)=O)c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)c1
Z5129535197,-7.38701,0.88537,NC[C@H]1CC[C@H](NC(=O)c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)CC1
Z4661541286,4.37667,0.88565,Cc1nc(CC2CCNCC2)sc1-c1nc(-c2ccc(-n3cccn3)nc2)no1
Z19075193,-7.90826,0.88576,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)NC1CC1
Z4910860364,-8.88539,0.88869,COc1ccc(-c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)cc1
Z425001402,-8.02992,0.89118,COc1ccc(S(=O)(=O)Nc2cccc(NS(N)(=O)=O)c2)cc1OC
Z4461906160,-5.89991,0.89119,C=CCNc1c(C(=O)Nc2ccc(NC(=O)c3cnc4cc(OC)ccn34)c(C)c2)nnc2ccccc12
Z4385885199,-8.08429,0.89184,C[C@H]1C[C@@H](CO)CN(C(=O)CCc2ccc(-c3nn[nH]n3)cc2)C1
Z5015287816,-7.23809,0.89305,N#Cc1ccc2c(c1)CC[C@H]2NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5015289233,-6.73633,0.89389,Cc1ccnc(C(C)(C)NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)n1
Z18708180,-7.30166,0.89775,C=CCNC(=O)COC(=O)c1ccc(NS(=O)(=O)c2ccc(OCC)cc2)cc1
Z7918662751,-7.98983,0.89785,O=C1C[C@H](c2ccc(Nc3ncc(C(=O)N[C@H]4CCNC4)cn3)cc2)CN1
Z2157663481,-8.42480,0.89858,Nc1nncc(-c2ccc(-c3noc(C[C@@H]4CCCC(=O)N4)n3)cc2)n1
Z385175546,-6.47377,0.90099,CC(=O)Nc1ncc(-c2ccc(Oc3ccc(C#N)cc3[N+](=O)[O-])cc2)s1
Z5015311563,-6.89039,0.90218,Cn1nnc2c1CC[C@H](NC(=O)c1cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn1)C2
Z1839932796,-7.10477,0.90404,CC(C)NC(=O)Nc1ccc(C(=O)N2CCC3(CCNCC3)CC2)cc1
Z49635358,-8.40589,0.90583,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)N/N=C\c3cc(Br)cc(Br)c3O)cc2)cc1
Z1704246397,-7.92984,0.90643,O=C(NCC(F)(F)CO)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1
Z1997946892,-8.60799,0.90665,N#Cc1ccc(NNC(=O)c2ccc(C(=O)c3cc[nH]c3)cc2)c(C(F)(F)F)c1
Z5015295811,-5.35524,0.90795,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)N[C@@]5(CO)CCC(=O)NC5=O)nn4)ccc3C2=O)C(=O)N1
Z4910860089,-6.78741,0.90897,NC(=O)NCc1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z1324959202,-8.92766,0.91064,Cn1ncc2cc(C(=O)Nc3ccc(-n4ncc5c(=O)[nH]cnc54)cc3)cnc21
Z8756050712,-7.15049,0.91169,NC(=O)c1ccc2[nH]c(NC(=O)c3csc(-c4cn[nH]c4)n3)nc2c1
Z8242775145,-5.28404,0.91258,CN(C)[C@@H]1C[C@@H](NC(=O)c2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)C12CCC2
Z5292449649,-7.38541,0.91285,Cc1nsc2ncc(C(=O)Nc3cccc(OCCN)c3)cc12
Z1955822951,-8.88656,0.91293,Cc1sc(NC(=O)c2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCC(=O)N2
Z8235898583,-6.19976,0.91294,C[C@@]1(NC(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)nn2)CN2CCC1CC2
Z6431426975,-6.92547,0.91329,Cc1ncn2ccc(C(=O)Nc3cnn(CCCN)c3)cc12
Z3105847214,-7.56094,0.91331,O=C(Nc1ncc(C2CCNCC2)s1)c1ccc(-c2cn[nH]c2)cc1
Z365696522,-9.26921,0.91418,Cc1cc(C(=O)Nc2cccc(NC(N)=O)c2)ccc1-n1cnnn1
Z5264898720,-8.32455,0.91631,O=C1CC[C@@H](N2C(=O)c3ccc(NC(=O)COc4ccc(Cl)nc4)cc3C2=O)C(=O)N1
Z8711777837,-7.20875,0.91641,O=C(c1ccc2cc(-c3nn[nH]n3)ccc2c1)N1CCC[C@@H]2c3nc[nH]c3CC[C@@H]21
Z766062990,-2.42162,0.91946,COc1ccc(/C=C/C(=O)N[C@@H](C)c2ccc(NC(N)=O)cc2)cc1OC
Z5000135237,-7.20370,0.91972,C[C@H](Oc1ccc2c(c1)CN([C@@H]1CCC(=O)NC1=O)C2=O)C(=O)Nc1c(Cl)cccc1Cl
Z45257439,-7.07600,0.92039,C[C@H](OC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
Z197922008,-4.15878,0.92077,COc1cccc2cc(C(=O)NCc3ccc(CS(=O)(=O)NC(C)C)cc3)c(=O)oc12
Z6343752837,-8.93681,0.92087,Nc1ccccc1CNC(=O)c1ccc2c(c1)CN([C@H]1CCC(=O)NC1=O)C2=O
Z56785370,-9.65847,0.92204,COc1ccc(/C=C/C(=O)Nc2ccc([C@@]34C[C@@H]5C[C@@H](C[C@@](O)(C5)C3)C4)cc2)cc1
Z5015307867,-6.87332,0.92208,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5cnn6c5CCCC6)nn4)ccc3C2=O)C(=O)N1
Z977679924,-7.29800,0.92227,O=C1CCc2cc(-c3csc(NC(=O)NCC4CCOCC4)n3)ccc2N1
Z4910861373,-7.29258,0.92511,CNC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z7134334486,-8.36693,0.92528,O=C1CC[C@H](N2Cc3cc(N4CCNCC4)ccc3C2=O)C(=O)N1
Z30604114,-6.72091,0.92560,COc1ccc(NS(=O)(=O)c2cc(NC(=O)[C@H](CC(C)C)NC(=O)c3ccccc3C)ccc2N2CCOCC2)cc1
Z1020880082,-1.10467,0.92647,NC(=O)c1ccn(-c2ccc(NC(=O)c3cc(S(=O)(=O)N4CCOCC4)ccc3Cl)cc2)n1
Z645148364,-7.78565,0.92686,NC(=O)c1ccc(Nc2ccc(N3CCC(O)CC3)cc2)c([N+](=O)[O-])c1
Z19074983,-8.04288,0.92752,C[C@H](OC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)C(=O)NC1CC1
Z1333280233,-5.41103,0.92757,N#Cc1c[nH]c(C(=O)Nc2cccc(NC(=O)CCn3ccnc3)c2)c1
Z5261577731,-5.94408,0.92830,CC(=O)c1ccc(S(=O)(=O)N2CCC(c3nc(-c4cc5c([nH]c4=O)CCNC5)no3)CC2)cc1
Z44602007,-6.91782,0.92877,CCNC(=O)Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccc(OC)cc2)c1
Z8288899472,-7.19258,0.93023,CNC1(c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CCOCC1
Z2877965329,-6.84528,0.93187,O=C1CN(c2ccc(NC(=O)C3CN([C@H]4CCOC4)C3)cn2)CCN1
Z8271688947,-7.08531,0.93229,CNC(C)(C)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z344792940,-6.98575,0.93271,CCNC(=O)COc1ccc(NC(=O)c2cc([N+](=O)[O-])cnc2O)cc1
Z2627333582,-6.92811,0.93317,O=C(Nc1ccnc(OCCO)c1)N1CCN(c2cnccn2)CC1
Z223763570,-5.41837,0.93346,COc1cccc(NC(=O)c2cc(Cl)c(OCC(N)=O)c(OC)c2)c1
Z4989108106,-6.59325,0.93376,CCOc1ccc(S(=O)(=O)NC(=O)c2ccc(CC(=O)NC)cc2)cc1Br
Z117315944,-9.46241,0.93387,CC(=O)c1c[nH]c(C(=O)Nc2ccc(NS(=O)(=O)c3ccc4c(c3)OCCCO4)cc2)c1
Z1994791469,-8.51197,0.93400,O=C(Nc1cccc(NC(=O)N2C[C@H]3C[C@@H]4C[C@H]3[C@H]2[C@@H]4O)c1)c1ccc2c(c1)OCO2
Z200507130,-0.13079,0.93530,CNC(=O)C1CCN(C(=O)c2ccc(OCC(=O)Nc3ccc(F)cc3)c(OC)c2)CC1
Z8635056886,-7.95486,0.93610,NC1CCN(c2cc3c(cc2F)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)CC1
Z15414776,-8.37450,0.93705,CC(=O)Nc1ccc(N2C(=O)c3ccc(C(=O)OCC(=O)NC(C)(C)C)cc3C2=O)cc1
Z2207176589,-8.06796,0.93766,O=C(Nc1cccc(CN2CC[C@@H](O)C2)c1)c1ccc2nnc(C(F)F)n2c1
Z6336123269,-7.82350,0.93916,O=C1C[C@@H](CC(=O)Nc2cccc(NC(=O)[C@H](O)c3ccccc3)c2)C(=O)N1
Z4910861800,-6.99539,0.93966,CC(C)(NC(=O)C1CC1)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z6281436830,-6.85662,0.94004,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5ncn6ccccc56)nn4)ccc3C2=O)C(=O)N1
Z19034286,11.74230,0.94072,CNC(=O)COc1ccc(S(=O)(=O)c2ccc(OCC(=O)NC)c(C)c2)cc1C
Z1082896556,-7.99324,0.94126,O=C(Nc1cnc(-c2cccc(O)c2)nc1)c1ccc2[nH]nnc2c1
Z70959854,-8.42777,0.94133,O=C1CCc2cc(-c3csc(NC(=O)c4ccc(OC(F)F)cc4)n3)ccc2N1
Z766065812,-8.85588,0.94156,C[C@H](NC(=O)c1cc(Cl)c2c(c1)OCO2)c1ccc(NC(N)=O)cc1
Z6285123553,-7.96588,0.94186,O=C1CC[C@@H](N2Cc3ccc(-n4cc(C(=O)N[C@@H]5C[C@@H]6C[C@H]5OC(=O)N6)nn4)cc3C2=O)C(=O)N1
Z1899294010,-7.31241,0.94186,COC(=O)c1csc(S(=O)(=O)Nc2ccc(OC)c(NC(N)=O)c2)c1
Z5015304899,-6.90002,0.94343,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5c[nH]c6ccccc56)nn4)ccc3C2=O)C(=O)N1
Z6285153124,-8.75405,0.94348,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5cn[nH]c5C(F)F)nn4)ccc3C2=O)C(=O)N1
Z6739678769,-8.13803,0.94363,O=C1NCCc2c1cncc2C(=O)Nc1ccc2oc(CO)cc2c1
Z4999836178,-7.18596,0.94494,O=C1CC[C@@H](N2Cc3cc(C(=O)NC[C@H]4CCCCCN4)ccc3C2=O)C(=O)N1
Z5015300465,-9.84263,0.94602,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)Nc5cnc6cccnn56)nn4)ccc3C2=O)C(=O)N1
Z5000222578,-7.00846,0.94625,CC[C@]1(C(=O)Nc2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)CCNC1=O
Z2378435112,-7.62754,0.94763,COc1ccc2c(NC(=O)c3cnn([C@H]4CCCNC4)c3)n[nH]c2c1
Z89603933,-6.01136,0.94778,COc1ccc(C(=O)Nc2nc(-c3ccc(NC(=O)c4ccccc4)cc3)cs2)cc1[N+](=O)[O-]
Z70960088,-7.97773,0.95021,CCCOc1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1
Z743904112,-7.46627,0.95118,CCOc1ccc(C(=O)NCc2ccc(NC(N)=O)cc2)cn1
Z1684580340,-8.73934,0.95134,C[C@]1(c2cccc(-c3noc(-c4cc(-c5ccc6c(c5)CCO6)no4)n3)c2)NC(=O)NC1=O
Z968562786,-6.72642,0.95152,O=C1COc2ccc(S(=O)(=O)Nc3ccc4c(ccn4CCO)c3)cc2N1
Z117384986,-5.05275,0.95229,COc1cc(C(=O)NC2CCN(C(C)=O)CC2)ccc1OCC(N)=O
Z8188026388,-6.87670,0.95411,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5n[nH]c6ncccc56)nn4)ccc3C2=O)C(=O)N1
Z1597910422,-7.83291,0.95514,C[C@@H](CO)N[C@H](C)c1ccc(NC(=O)c2ccc(C#N)cc2)cc1
Z2607816961,-7.10329,0.95634,O=C(O)Cn1ccc(NC(=O)c2ccc(N3CCC(O)CC3)cc2)n1
Z1956736394,-8.89028,0.95643,CNC(=O)c1cc2cc(NS(=O)(=O)c3cc4c(cc3C)OCO4)ccc2[nH]1
Z1675056632,-8.09890,0.95678,O=C(O)c1ccc(S(=O)(=O)Nc2ccc(-n3cc(CO)nn3)cc2)cc1
Z5015294280,-6.90235,0.95769,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5n[nH]c6c5COCC6)nn4)ccc3C2=O)C(=O)N1
Z5015315655,-7.07902,0.95777,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5nc6ccccc6o5)nn4)ccc3C2=O)C(=O)N1
Z5015301432,-6.93949,0.95793,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5ccc6c(c5)CCO6)nn4)ccc3C2=O)C(=O)N1
Z119488904,-6.03379,0.95829,COc1cc(C(=O)Nc2ccc3oc(C)nc3c2)cc(OC)c1OCC(N)=O
Z2202277692,-8.13588,0.95890,NC(=O)C[C@@H]1CCN(C(=O)c2ccc(N3CCC(O)CC3)cc2)C1
Z1082456432,-8.01421,0.95939,COc1ccc(S(=O)(=O)Nc2cnc(-c3cccc(O)c3)nc2)cc1Br
Z45821637,-6.75869,0.95960,CCNC(=S)Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccc(OC)cc2)c1
Z5015268524,-8.31494,0.95996,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)N[C@H]5CCn6ncnc6C5)nn4)cc3C2=O)C(=O)N1
Z8610410287,-7.61947,0.96022,O=C(NC1CCN(C(=O)c2ccc3cc(-c4nn[nH]n4)ccc3c2)CC1)c1ccncc1
Z6281417087,-6.96155,0.96097,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5nnc6cccnn56)nn4)ccc3C2=O)C(=O)N1
Z5000569825,-7.69479,0.96188,O=C1CC[C@@H](N2C(=O)c3ccc(C#CCNC(=O)N4CCCCCC4)cc3C2=O)C(=O)N1
Z8653599299,-9.75886,0.96246,Cc1nnc(-c2ccc(C(=O)Nc3cccc(NC(=O)[C@@H]4CC(=O)NC(=O)N4)c3)cc2)[nH]1
Z605844126,-8.09944,0.96693,Cc1ccc(C(=O)Nc2nc3ccc(NS(=O)(=O)c4ccc5c(c4)CCC(=O)N5)cc3s2)s1
Z30388922,-8.03033,0.96773,O=C(Nc1ccc(S(=O)(=O)/N=C2\CCCCCN2)cc1)c1ccc2c(c1)OCO2
Z6739969404,-6.89365,0.96774,COc1ccc(C[C@@H](CN)CO)cc1-c1cnc(N2CCC[C@@H](O)C2)nc1
Z70959119,-7.89756,0.96840,COc1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1
Z2032423065,-8.44398,0.96842,NS(=O)(=O)Nc1cccc(NC(=O)c2ccc(CO)c(F)c2)c1
Z1230936670,-8.12680,0.96910,N#Cc1ccc(COC(=O)c2ccc(N3CCC(O)CC3)cc2)cc1
Z6718196233,-8.55397,0.96982,Cc1cc2c(NC(=O)c3ccc4cc(CN)ccc4c3)n[nH]c2cc1C#N
Z3799806581,-8.83386,0.97223,CCn1cc(C(=O)N[C@@H](C)[C@H](C)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
Z8520627056,-6.50705,0.97247,NC(=O)c1ccc2[nH]c(NC(=O)c3csc(-c4cnc[nH]4)n3)nc2c1
Z8235379319,-8.84141,0.97252,CN1CCC[C@H]2[C@@H]1CCN2C(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z15414881,-8.42730,0.97350,CCc1cccc(C)c1NC(=O)COC(=O)c1ccc2c(c1)C(=O)N(c1ccc(NC(C)=O)cc1)C2=O
Z88592224,-8.11568,0.97368,COc1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1F
Z5015292697,-5.85819,0.97394,Cc1cc2nccc(NC(=O)c3cn(-c4ccc5c(c4)CN([C@@H]4CCC(=O)NC4=O)C5=O)nn3)n2n1
Z1955267678,-8.29670,0.97615,CNC(=O)c1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3C)ccc2[nH]1
Z317471342,-7.04109,0.97741,COc1ccc(S(=O)(=O)Nc2ccc(OCC(N)=O)cc2)cc1OC
Z5015242048,-7.83171,0.97760,C[C@@]1(O)CCCN(C(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@H]3CCC(=O)NC3=O)C4)nn2)CC1
Z2725424918,-7.00050,0.97816,O=C(Nc1cnc(-c2cccc(O)c2)nc1)c1cn(C[C@H]2CCOC2)nn1
Z6336123402,-8.27435,0.97838,NC(=O)c1ccc(C(=O)Nc2cccc(NC(=O)[C@@H]3CC(=O)NC(=O)N3)c2)cn1
Z1128934159,-7.98737,0.97865,O=C(NCc1ccncc1)Nc1cccc(NC(=O)c2ccc[nH]2)c1
Z5015291730,-8.08168,0.97942,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)Nc5nnc6n5CCCC6)nn4)ccc3C2=O)C(=O)N1
Z15415766,-9.61537,0.98033,CC(=O)Nc1ccc(N2C(=O)c3ccc(C(=O)O[C@H](C)c4nc5ccccc5c(=O)[nH]4)cc3C2=O)cc1
Z1719399266,-9.42544,0.98099,O=C(NCc1ccncc1)Nc1cccc(NC(=O)c2ccc(-c3ncn[nH]3)cc2)c1
Z8756050715,-6.54249,0.98137,NC(=O)c1ccc2[nH]c(NC(=O)c3csc(-c4nnc[nH]4)n3)nc2c1
Z56766959,-4.70256,0.98157,NNC(=O)c1ccc(O[C@H]2OCCO[C@H]2Oc2ccc(C(=O)NN)cc2)cc1
Z4910860905,-6.98870,0.98316,N#Cc1cccc(C(=O)NCc2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)c1
Z4910861710,-10.12943,0.98363,O=C1CC[C@@H](N2Cc3cc(-n4cc(-c5ccc6ncccc6c5)nn4)ccc3C2=O)C(=O)N1
Z5015304916,-6.90912,0.98403,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5ccn6cnnc6c5)nn4)ccc3C2=O)C(=O)N1
Z5369599100,-7.47304,0.98590,CC(=O)N(C)CCc1noc(-c2ccc(N3CCNCC3)nc2)n1
Z1744621513,-7.32181,0.98784,CS(=O)(=O)N1CC(CNC(=O)c2ccc(N3CCC[C@H](C(N)=O)C3)cc2)C1
Z8427016792,-6.81805,0.98790,O=C(c1ccc2cc(-c3nn[nH]n3)ccc2c1)N1CCN2CCS(=O)(=O)C[C@H]2C1
Z915773992,-8.18468,0.98805,Cc1cc(C)n(Cc2cccc(C(=O)Nc3ccc(NC(N)=O)cc3)c2)n1
Z5112229303,-7.06425,0.98837,O=C1CC[C@@H](N2C(=O)c3ccc(OCC(=O)Nc4cccc(Oc5ccccc5F)c4)cc3C2=O)C(=O)N1
Z5292501200,-9.01457,0.98864,COc1ccc(C(=O)Nc2ccc3[nH]c(C4CCNCC4)nc3c2)c2[nH]ncc12
Z5604139357,-8.23405,0.98919,[H]/N=C(\N)c1ccc2cc(OC(=O)c3ccc(OC4CNC4)cc3)ccc2c1
Z8271743048,-9.36110,0.98938,N#Cc1ccc(-n2cc(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)c(Br)c1
Z4910859826,-6.80702,0.99074,CC(C)[C@H](O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5015288787,-5.05853,0.99367,Cc1noc(C2(NC(=O)c3cn(-c4ccc5c(c4)CN([C@@H]4CCC(=O)NC4=O)C5=O)nn3)CC2)n1
Z1139359408,-7.03791,0.99435,C[C@H](O)CN1CCN(C(=O)c2ccc(OCC(N)=O)cc2)CC1
Z56755443,-6.00853,0.99444,Cc1cc(N(CCO)CCO)ccc1/N=N/c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
Z7702628033,-7.74997,0.99619,O=C(Nc1cccc(OC2CCNCC2)c1)c1ccc2oc(=O)[nH]c2c1
Z6400107116,-8.00995,0.99737,NCc1cccc(-c2ccc(C(=O)Nc3cc([N+](=O)[O-])ccc3O)cc2)c1
Z15417135,-8.07513,0.99845,CCOc1ccc(N2C(=O)c3ccc(C(=O)OCC(=O)Nc4ccccc4Sc4ccccc4)cc3C2=O)cc1
Z6284849881,-6.96627,0.99846,O=C1CC[C@@H](N2Cc3cc(-n4cc(CNC(=O)c5ccccn5)nn4)ccc3C2=O)C(=O)N1
Z31833859,-7.58811,0.99861,CC[C@@H](C)[C@H](NC(N)=O)C(=O)Nc1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1
Z5015266385,-2.82481,0.99885,O=C1CC[C@@H](N2Cc3ccc(-n4cc(C(=O)NC5(c6ccc(F)cn6)CC5)nn4)cc3C2=O)C(=O)N1
Z4910860884,-8.59013,0.99967,COc1ccc(-c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)nc1
Z33062722,-6.90170,0.99975,CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1
Z15729395,-6.91490,1.00178,CC(C)[C@@](C)(C#N)NC(=O)COC(=O)c1ccc(-c2ccc(O)cc2)cc1
Z766065066,-7.65324,1.00268,CCOc1ccc(C(=O)N[C@@H](C)c2ccc(NC(N)=O)cc2)cc1OC
Z8274957760,-8.07190,1.00494,O=C1CC[C@@H](N2Cc3cc(-n4cc([C@]5(O)CN6CCC5CC6)nn4)ccc3C2=O)C(=O)N1
Z381683704,-4.85773,1.00536,Cc1cc2nc(C)c(CCC(=O)Nc3ccc(N4CCC(O)CC4)cc3)c(C)n2n1
Z229976546,-7.56647,1.00647,COc1cc(C(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)ccc1OCC(N)=O
Z6285149438,-6.92181,1.00720,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)NCc5cccc6ccnn56)nn4)ccc3C2=O)C(=O)N1
Z6281062765,-6.00697,1.00798,C[C@@H]1C[C@@H](NC(=O)c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)nn2)c2ncnn21
Z8242561230,-8.54192,1.00858,CC[C@H]1CN(C)CCCN1C(=O)c1cn(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1
Z8235617033,-6.76780,1.00898,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)Nc5cnc6n5CCCCC6)nn4)cc3C2=O)C(=O)N1
Z111883160,-7.07497,1.00942,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc(=O)[nH]c3)n2)cc1
Z4186036254,-8.68031,1.01000,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1
Z4390559806,-6.72915,1.01165,O=C(/C=C/c1ccc(-c2nn[nH]n2)cc1)NC1(C2CCOCC2)CC1
Z238226674,-8.88906,1.01177,NC(=O)Nc1ccc(CNC(=O)c2ccc3c(c2)OCCCO3)cc1
Z1082456546,-7.93100,1.01183,NC(=O)c1ccc(S(=O)(=O)Nc2cnc(-c3cccc(O)c3)nc2)cc1
Z1985654202,-7.36677,1.01252,N#Cc1cccc(CCNC(=O)c2ccc(/C=C3\SC(=O)NC3=O)cc2)c1
Z977492862,-3.25257,1.01269,Cc1c[nH]c(=O)n1-c1ccc([C@@H](C)Nc2cc(-c3cccnc3)nc3ncnn23)cc1
Z89987061,-6.63330,1.01270,COC(=O)CCc1c(C)nn(-c2ccc(C(=O)OCC(=O)NC(C)C)cc2)c1C
Z5112241959,-6.78693,1.01356,O=C(COc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O)NC[C@H]1[C@H]2CC[C@H](CC2)[C@@H]1C(F)(F)F
Z2356782900,-6.50489,1.01408,CC(C)[C@H](CNC(=O)Nc1cnc(N2CCNCC2)nc1)c1ccnn1C
Z1498183825,-5.94921,1.01428,CNC(=O)CCOc1ccc(NC(=O)c2ccc(C#N)[nH]2)cc1
Z7151784238,-7.76681,1.01466,CC(=O)NC1(c2ccc(F)cn2)CN(c2ccc(S(=O)(=O)NCc3snnc3C)cn2)C1
Z8342416578,-7.33808,1.01478,CC[C@@]1(c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)nn2)COCCN1
Z8666472765,-6.04418,1.01602,COCCNC(=O)CN(C)C(=O)c1cnc(N2CCN(C(=O)[C@@H](C)S(N)(=O)=O)CC2)s1
Z73363421,-6.74170,1.01725,CC(=O)NCc1ccc(-c2csc(NC(=O)c3ccc(C#N)cc3)n2)s1
Z1279388768,-8.51623,1.01770,O=C1C[C@@H](Cc2ccc(C(=O)Nc3ccc4c[nH]nc4c3)cc2)C(=O)N1
Z4910859589,-6.98263,1.01796,O=C1CC[C@@H](N2Cc3cc(-n4cc(CNC(=O)c5ccccc5)nn4)ccc3C2=O)C(=O)N1
Z925881834,-7.40485,1.01994,C[C@H](NC(=O)c1ccc2c(=O)[nH]c(S)nc2c1)c1ccc(NC(=O)Nc2ccccc2)cc1
Z3382018349,-8.04565,1.02135,O=C(NCc1ccncc1)Nc1cccc(NC(=O)[C@]23CCC[C@H](CN2)C3)c1
Z1363010645,-5.52950,1.02160,Cn1cc([C@H]2CN(C(=O)Nc3ccc(C[C@@H]4CC(=O)NC4=O)cc3)CCO2)cn1
Z4999840651,-7.65912,1.02243,O=C1CC[C@H](N2Cc3cc(C(=O)N[C@H]4CC[C@@H](C(=O)O)C4)ccc3C2=O)C(=O)N1
